county_fips_code,county_name,state,state_fips_code,date,confirmed_cases,deaths
01045,Dale County ,AL,01,2021-11-25,9013,191
01045,Dale County ,AL,01,2021-11-26,9013,191
01045,Dale County ,AL,01,2021-11-27,9013,191
01045,Dale County ,AL,01,2021-11-28,9013,191
01045,Dale County ,AL,01,2021-11-29,9020,191
01045,Dale County ,AL,01,2021-11-30,9024,192
01045,Dale County ,AL,01,2021-12-01,9030,192
01045,Dale County ,AL,01,2021-12-02,9035,192
01045,Dale County ,AL,01,2021-12-03,9038,192
01045,Dale County ,AL,01,2021-12-04,9038,192
01045,Dale County ,AL,01,2021-12-05,9038,192
01045,Dale County ,AL,01,2021-12-06,9049,192
01045,Dale County ,AL,01,2021-12-07,9052,192
01045,Dale County ,AL,01,2021-12-08,9063,192
01045,Dale County ,AL,01,2021-12-09,9066,192
01045,Dale County ,AL,01,2021-12-10,9072,192
01045,Dale County ,AL,01,2021-12-11,9072,192
01045,Dale County ,AL,01,2021-12-12,9072,192
01045,Dale County ,AL,01,2021-12-13,9083,193
01045,Dale County ,AL,01,2021-12-14,9101,193
01045,Dale County ,AL,01,2021-12-15,9110,193
01045,Dale County ,AL,01,2021-12-16,9116,193
01045,Dale County ,AL,01,2021-12-17,9128,193
01045,Dale County ,AL,01,2021-12-18,9128,193
01045,Dale County ,AL,01,2021-12-19,9128,193
01045,Dale County ,AL,01,2021-12-20,9138,193
01045,Dale County ,AL,01,2021-12-21,9148,193
01045,Dale County ,AL,01,2021-12-22,9160,193
01045,Dale County ,AL,01,2021-12-23,9179,194
01045,Dale County ,AL,01,2021-12-24,9195,194
01045,Dale County ,AL,01,2021-12-25,9195,194
01045,Dale County ,AL,01,2021-12-26,9195,194
01045,Dale County ,AL,01,2021-12-27,9228,194
01045,Dale County ,AL,01,2021-12-28,9247,194
01045,Dale County ,AL,01,2021-12-29,9293,194
01045,Dale County ,AL,01,2021-12-30,9342,194
01045,Dale County ,AL,01,2021-12-31,9393,194
01045,Dale County ,AL,01,2022-01-01,9393,194
01045,Dale County ,AL,01,2022-01-02,9393,194
01045,Dale County ,AL,01,2022-01-03,9393,194
01045,Dale County ,AL,01,2022-01-04,9547,195
01045,Dale County ,AL,01,2022-01-05,9659,195
01045,Dale County ,AL,01,2022-01-06,9758,195
01045,Dale County ,AL,01,2022-01-07,9873,197
01045,Dale County ,AL,01,2022-01-08,9873,197
01045,Dale County ,AL,01,2022-01-09,9873,197
01045,Dale County ,AL,01,2022-01-10,10073,198
01045,Dale County ,AL,01,2022-01-11,10134,198
01045,Dale County ,AL,01,2022-01-12,10274,198
01045,Dale County ,AL,01,2022-01-13,10274,198
01045,Dale County ,AL,01,2022-01-14,10274,198
01045,Dale County ,AL,01,2022-01-15,10274,198
01045,Dale County ,AL,01,2022-01-16,10274,198
01045,Dale County ,AL,01,2022-01-17,10717,198
01045,Dale County ,AL,01,2022-01-18,10775,198
01045,Dale County ,AL,01,2022-01-19,10892,198
01045,Dale County ,AL,01,2022-01-20,10999,200
01045,Dale County ,AL,01,2022-01-21,11120,200
01045,Dale County ,AL,01,2022-01-22,11120,200
01045,Dale County ,AL,01,2022-01-23,11120,200
01045,Dale County ,AL,01,2022-01-24,11374,200
01045,Dale County ,AL,01,2022-01-25,11374,200
01045,Dale County ,AL,01,2022-01-26,11374,200
01045,Dale County ,AL,01,2022-01-27,11374,200
01045,Dale County ,AL,01,2022-01-28,11374,200
01045,Dale County ,AL,01,2022-01-29,11374,200
01045,Dale County ,AL,01,2022-01-30,11374,200
01045,Dale County ,AL,01,2022-01-31,11374,200
01045,Dale County ,AL,01,2022-02-01,11924,207
01045,Dale County ,AL,01,2022-02-02,11924,207
01045,Dale County ,AL,01,2022-02-03,11924,207
01045,Dale County ,AL,01,2022-02-04,12025,207
01045,Dale County ,AL,01,2022-02-05,12025,207
01045,Dale County ,AL,01,2022-02-06,12025,207
01045,Dale County ,AL,01,2022-02-07,12085,207
01045,Dale County ,AL,01,2022-02-08,12166,207
01045,Dale County ,AL,01,2022-02-09,12166,207
01045,Dale County ,AL,01,2022-02-10,12263,210
01045,Dale County ,AL,01,2022-02-11,12288,210
01045,Dale County ,AL,01,2022-02-12,12288,210
01045,Dale County ,AL,01,2022-02-13,12288,210
01045,Dale County ,AL,01,2022-02-14,12321,212
01045,Dale County ,AL,01,2022-02-15,12332,212
01045,Dale County ,AL,01,2022-02-16,12344,213
01045,Dale County ,AL,01,2022-02-17,12359,213
01047,Dallas County ,AL,01,2020-01-22,0,0
01047,Dallas County ,AL,01,2020-01-23,0,0
01047,Dallas County ,AL,01,2020-01-24,0,0
01047,Dallas County ,AL,01,2020-01-25,0,0
01047,Dallas County ,AL,01,2020-01-26,0,0
01047,Dallas County ,AL,01,2020-01-27,0,0
01047,Dallas County ,AL,01,2020-01-28,0,0
01047,Dallas County ,AL,01,2020-01-29,0,0
01047,Dallas County ,AL,01,2020-01-30,0,0
01047,Dallas County ,AL,01,2020-01-31,0,0
01047,Dallas County ,AL,01,2020-02-01,0,0
01047,Dallas County ,AL,01,2020-02-02,0,0
01047,Dallas County ,AL,01,2020-02-03,0,0
01047,Dallas County ,AL,01,2020-02-04,0,0
01047,Dallas County ,AL,01,2020-02-05,0,0
01047,Dallas County ,AL,01,2020-02-06,0,0
01047,Dallas County ,AL,01,2020-02-07,0,0
01047,Dallas County ,AL,01,2020-02-08,0,0
01047,Dallas County ,AL,01,2020-02-09,0,0
01047,Dallas County ,AL,01,2020-02-10,0,0
01047,Dallas County ,AL,01,2020-02-11,0,0
01047,Dallas County ,AL,01,2020-02-12,0,0
01047,Dallas County ,AL,01,2020-02-13,0,0
01047,Dallas County ,AL,01,2020-02-14,0,0
01047,Dallas County ,AL,01,2020-02-15,0,0
01047,Dallas County ,AL,01,2020-02-16,0,0
01047,Dallas County ,AL,01,2020-02-17,0,0
01047,Dallas County ,AL,01,2020-02-18,0,0
01047,Dallas County ,AL,01,2020-02-19,0,0
01047,Dallas County ,AL,01,2020-02-20,0,0
01047,Dallas County ,AL,01,2020-02-21,0,0
01047,Dallas County ,AL,01,2020-02-22,0,0
01047,Dallas County ,AL,01,2020-02-23,0,0
01047,Dallas County ,AL,01,2020-02-24,0,0
01047,Dallas County ,AL,01,2020-02-25,0,0
01047,Dallas County ,AL,01,2020-02-26,0,0
01047,Dallas County ,AL,01,2020-02-27,0,0
01047,Dallas County ,AL,01,2020-02-28,0,0
01047,Dallas County ,AL,01,2020-02-29,0,0
01047,Dallas County ,AL,01,2020-03-01,0,0
01047,Dallas County ,AL,01,2020-03-02,0,0
01047,Dallas County ,AL,01,2020-03-03,0,0
01047,Dallas County ,AL,01,2020-03-04,0,0
01047,Dallas County ,AL,01,2020-03-05,0,0
01047,Dallas County ,AL,01,2020-03-06,0,0
01047,Dallas County ,AL,01,2020-03-07,0,0
01047,Dallas County ,AL,01,2020-03-08,0,0
01047,Dallas County ,AL,01,2020-03-09,0,0
01047,Dallas County ,AL,01,2020-03-10,0,0
01047,Dallas County ,AL,01,2020-03-11,0,0
01047,Dallas County ,AL,01,2020-03-12,0,0
01047,Dallas County ,AL,01,2020-03-13,0,0
01047,Dallas County ,AL,01,2020-03-14,0,0
01047,Dallas County ,AL,01,2020-03-15,0,0
01047,Dallas County ,AL,01,2020-03-16,0,0
01047,Dallas County ,AL,01,2020-03-17,0,0
01047,Dallas County ,AL,01,2020-03-18,0,0
01047,Dallas County ,AL,01,2020-03-19,0,0
01047,Dallas County ,AL,01,2020-03-20,0,0
01047,Dallas County ,AL,01,2020-03-21,0,0
01047,Dallas County ,AL,01,2020-03-22,0,0
01047,Dallas County ,AL,01,2020-03-23,0,0
01047,Dallas County ,AL,01,2020-03-24,0,0
01047,Dallas County ,AL,01,2020-03-25,2,0
01047,Dallas County ,AL,01,2020-03-26,2,0
01047,Dallas County ,AL,01,2020-03-27,2,0
01047,Dallas County ,AL,01,2020-03-28,2,0
01047,Dallas County ,AL,01,2020-03-29,2,0
01047,Dallas County ,AL,01,2020-03-30,2,0
01047,Dallas County ,AL,01,2020-03-31,2,0
01047,Dallas County ,AL,01,2020-04-01,3,0
01047,Dallas County ,AL,01,2020-04-02,4,0
01047,Dallas County ,AL,01,2020-04-03,7,0
01047,Dallas County ,AL,01,2020-04-04,7,0
01047,Dallas County ,AL,01,2020-04-05,7,0
01047,Dallas County ,AL,01,2020-04-06,7,0
01047,Dallas County ,AL,01,2020-04-07,7,0
01047,Dallas County ,AL,01,2020-04-08,7,0
01047,Dallas County ,AL,01,2020-04-09,10,0
01047,Dallas County ,AL,01,2020-04-10,10,0
01047,Dallas County ,AL,01,2020-04-11,10,0
01047,Dallas County ,AL,01,2020-04-12,14,0
01047,Dallas County ,AL,01,2020-04-13,14,0
01047,Dallas County ,AL,01,2020-04-14,17,0
01047,Dallas County ,AL,01,2020-04-15,21,0
01047,Dallas County ,AL,01,2020-04-16,21,2
01047,Dallas County ,AL,01,2020-04-17,21,2
01047,Dallas County ,AL,01,2020-04-18,22,2
01047,Dallas County ,AL,01,2020-04-19,25,2
01047,Dallas County ,AL,01,2020-04-20,26,2
01047,Dallas County ,AL,01,2020-04-21,29,2
01047,Dallas County ,AL,01,2020-04-22,29,2
01047,Dallas County ,AL,01,2020-04-23,29,2
01047,Dallas County ,AL,01,2020-04-24,32,2
01047,Dallas County ,AL,01,2020-04-25,32,2
01047,Dallas County ,AL,01,2020-04-26,33,2
01047,Dallas County ,AL,01,2020-04-27,37,3
01047,Dallas County ,AL,01,2020-04-28,37,3
01047,Dallas County ,AL,01,2020-04-29,37,3
01047,Dallas County ,AL,01,2020-04-30,38,3
01047,Dallas County ,AL,01,2020-05-01,42,3
01047,Dallas County ,AL,01,2020-05-02,49,3
01047,Dallas County ,AL,01,2020-05-03,59,3
01047,Dallas County ,AL,01,2020-05-04,65,3
01047,Dallas County ,AL,01,2020-05-05,68,3
01047,Dallas County ,AL,01,2020-05-06,76,3
01047,Dallas County ,AL,01,2020-05-07,83,3
01047,Dallas County ,AL,01,2020-05-08,95,3
01047,Dallas County ,AL,01,2020-05-09,102,3
01047,Dallas County ,AL,01,2020-05-10,108,3
01047,Dallas County ,AL,01,2020-05-11,122,3
01047,Dallas County ,AL,01,2020-05-12,124,3
01047,Dallas County ,AL,01,2020-05-13,129,3
01047,Dallas County ,AL,01,2020-05-14,132,3
01047,Dallas County ,AL,01,2020-05-15,137,3
01047,Dallas County ,AL,01,2020-05-16,145,3
01047,Dallas County ,AL,01,2020-05-17,146,3
01047,Dallas County ,AL,01,2020-05-18,151,3
01047,Dallas County ,AL,01,2020-05-19,159,3
01047,Dallas County ,AL,01,2020-05-20,172,3
01047,Dallas County ,AL,01,2020-05-21,179,3
01047,Dallas County ,AL,01,2020-05-22,182,3
01047,Dallas County ,AL,01,2020-05-23,191,3
01047,Dallas County ,AL,01,2020-05-24,197,3
01047,Dallas County ,AL,01,2020-05-25,212,3
01047,Dallas County ,AL,01,2020-05-26,222,3
01047,Dallas County ,AL,01,2020-05-27,232,3
01047,Dallas County ,AL,01,2020-05-28,244,3
01047,Dallas County ,AL,01,2020-05-29,255,3
01047,Dallas County ,AL,01,2020-05-30,260,3
01047,Dallas County ,AL,01,2020-05-31,272,3
01047,Dallas County ,AL,01,2020-06-01,279,3
01047,Dallas County ,AL,01,2020-06-02,282,3
01047,Dallas County ,AL,01,2020-06-03,287,3
01047,Dallas County ,AL,01,2020-06-04,292,3
01047,Dallas County ,AL,01,2020-06-05,296,3
01047,Dallas County ,AL,01,2020-06-06,302,3
01047,Dallas County ,AL,01,2020-06-07,320,3
01047,Dallas County ,AL,01,2020-06-08,339,4
01047,Dallas County ,AL,01,2020-06-09,353,5
01047,Dallas County ,AL,01,2020-06-10,375,6
01047,Dallas County ,AL,01,2020-06-11,406,6
01047,Dallas County ,AL,01,2020-06-12,421,6
01047,Dallas County ,AL,01,2020-06-13,447,6
01047,Dallas County ,AL,01,2020-06-14,486,6
01047,Dallas County ,AL,01,2020-06-15,507,6
01047,Dallas County ,AL,01,2020-06-16,527,6
01047,Dallas County ,AL,01,2020-06-17,536,6
01047,Dallas County ,AL,01,2020-06-18,570,6
01047,Dallas County ,AL,01,2020-06-19,596,6
01047,Dallas County ,AL,01,2020-06-20,626,6
01047,Dallas County ,AL,01,2020-06-21,634,6
01047,Dallas County ,AL,01,2020-06-22,646,6
01047,Dallas County ,AL,01,2020-06-23,666,6
01047,Dallas County ,AL,01,2020-06-24,692,7
01047,Dallas County ,AL,01,2020-06-25,716,7
01047,Dallas County ,AL,01,2020-06-26,733,8
01047,Dallas County ,AL,01,2020-06-27,750,8
01047,Dallas County ,AL,01,2020-06-28,753,8
01047,Dallas County ,AL,01,2020-06-29,787,8
01047,Dallas County ,AL,01,2020-06-30,814,8
01047,Dallas County ,AL,01,2020-07-01,826,8
01047,Dallas County ,AL,01,2020-07-02,849,9
01047,Dallas County ,AL,01,2020-07-03,875,9
01047,Dallas County ,AL,01,2020-07-04,886,9
01047,Dallas County ,AL,01,2020-07-05,887,9
01047,Dallas County ,AL,01,2020-07-06,898,9
01047,Dallas County ,AL,01,2020-07-07,918,9
01047,Dallas County ,AL,01,2020-07-08,926,9
01047,Dallas County ,AL,01,2020-07-09,971,9
01047,Dallas County ,AL,01,2020-07-10,990,9
01047,Dallas County ,AL,01,2020-07-11,1009,9
01047,Dallas County ,AL,01,2020-07-12,1015,9
01047,Dallas County ,AL,01,2020-07-13,1038,9
01047,Dallas County ,AL,01,2020-07-14,1048,10
01047,Dallas County ,AL,01,2020-07-15,1053,12
01047,Dallas County ,AL,01,2020-07-16,1092,12
01047,Dallas County ,AL,01,2020-07-17,1103,13
01047,Dallas County ,AL,01,2020-07-18,1133,13
01047,Dallas County ,AL,01,2020-07-19,1152,13
01047,Dallas County ,AL,01,2020-07-20,1177,13
01047,Dallas County ,AL,01,2020-07-21,1195,13
01047,Dallas County ,AL,01,2020-07-22,1205,16
01047,Dallas County ,AL,01,2020-07-23,1222,18
01047,Dallas County ,AL,01,2020-07-24,1222,18
01047,Dallas County ,AL,01,2020-07-25,1241,19
01047,Dallas County ,AL,01,2020-07-26,1250,20
01047,Dallas County ,AL,01,2020-07-27,1271,21
01047,Dallas County ,AL,01,2020-07-28,1279,21
01047,Dallas County ,AL,01,2020-07-29,1279,22
01047,Dallas County ,AL,01,2020-07-30,1301,23
01047,Dallas County ,AL,01,2020-07-31,1332,23
01047,Dallas County ,AL,01,2020-08-01,1338,23
01047,Dallas County ,AL,01,2020-08-02,1357,23
01047,Dallas County ,AL,01,2020-08-03,1366,23
01047,Dallas County ,AL,01,2020-08-04,1371,23
01047,Dallas County ,AL,01,2020-08-05,1375,23
01047,Dallas County ,AL,01,2020-08-06,1388,23
01047,Dallas County ,AL,01,2020-08-07,1403,23
01047,Dallas County ,AL,01,2020-08-08,1410,23
01047,Dallas County ,AL,01,2020-08-09,1415,23
01047,Dallas County ,AL,01,2020-08-10,1423,23
01047,Dallas County ,AL,01,2020-08-11,1444,24
01047,Dallas County ,AL,01,2020-08-12,1455,25
01047,Dallas County ,AL,01,2020-08-13,1456,25
01047,Dallas County ,AL,01,2020-08-14,1457,25
01047,Dallas County ,AL,01,2020-08-15,1471,25
01047,Dallas County ,AL,01,2020-08-16,1480,25
01047,Dallas County ,AL,01,2020-08-17,1482,25
01047,Dallas County ,AL,01,2020-08-18,1485,25
01047,Dallas County ,AL,01,2020-08-19,1499,25
01047,Dallas County ,AL,01,2020-08-20,1516,25
01047,Dallas County ,AL,01,2020-08-21,1519,25
01047,Dallas County ,AL,01,2020-08-22,1530,25
01047,Dallas County ,AL,01,2020-08-23,1532,25
01047,Dallas County ,AL,01,2020-08-24,1548,25
01047,Dallas County ,AL,01,2020-08-25,1556,25
01047,Dallas County ,AL,01,2020-08-26,1571,25
01047,Dallas County ,AL,01,2020-08-27,1577,25
01047,Dallas County ,AL,01,2020-08-28,1592,25
01047,Dallas County ,AL,01,2020-08-29,1601,25
01047,Dallas County ,AL,01,2020-08-30,1614,25
01047,Dallas County ,AL,01,2020-08-31,1615,25
01047,Dallas County ,AL,01,2020-09-01,1642,25
01047,Dallas County ,AL,01,2020-09-02,1646,25
01047,Dallas County ,AL,01,2020-09-03,1654,25
01047,Dallas County ,AL,01,2020-09-04,1659,25
01047,Dallas County ,AL,01,2020-09-05,1666,26
01047,Dallas County ,AL,01,2020-09-06,1668,26
01047,Dallas County ,AL,01,2020-09-07,1676,26
01047,Dallas County ,AL,01,2020-09-08,1680,26
01047,Dallas County ,AL,01,2020-09-09,1685,26
01047,Dallas County ,AL,01,2020-09-10,1708,26
01047,Dallas County ,AL,01,2020-09-11,1715,26
01047,Dallas County ,AL,01,2020-09-12,1717,26
01047,Dallas County ,AL,01,2020-09-13,1720,26
01047,Dallas County ,AL,01,2020-09-14,1721,26
01047,Dallas County ,AL,01,2020-09-15,1725,26
01047,Dallas County ,AL,01,2020-09-16,1725,26
01047,Dallas County ,AL,01,2020-09-17,1725,26
01047,Dallas County ,AL,01,2020-09-18,1732,26
01047,Dallas County ,AL,01,2020-09-19,1736,26
01047,Dallas County ,AL,01,2020-09-20,1748,26
01047,Dallas County ,AL,01,2020-09-21,1749,26
01047,Dallas County ,AL,01,2020-09-22,1759,26
01047,Dallas County ,AL,01,2020-09-23,1759,26
01047,Dallas County ,AL,01,2020-09-24,1759,26
01047,Dallas County ,AL,01,2020-09-25,1783,26
01047,Dallas County ,AL,01,2020-09-26,1790,26
01047,Dallas County ,AL,01,2020-09-27,1791,26
01047,Dallas County ,AL,01,2020-09-28,1793,26
01047,Dallas County ,AL,01,2020-09-29,1798,26
01047,Dallas County ,AL,01,2020-09-30,1799,26
01047,Dallas County ,AL,01,2020-10-01,1799,26
01047,Dallas County ,AL,01,2020-10-02,1802,26
01047,Dallas County ,AL,01,2020-10-03,1806,26
01047,Dallas County ,AL,01,2020-10-04,1808,26
01047,Dallas County ,AL,01,2020-10-05,1808,26
01047,Dallas County ,AL,01,2020-10-06,1809,26
01047,Dallas County ,AL,01,2020-10-07,1815,26
01047,Dallas County ,AL,01,2020-10-08,1817,26
01047,Dallas County ,AL,01,2020-10-09,1828,26
01047,Dallas County ,AL,01,2020-10-10,1829,26
01047,Dallas County ,AL,01,2020-10-11,1830,26
01047,Dallas County ,AL,01,2020-10-12,1832,26
01047,Dallas County ,AL,01,2020-10-13,1836,26
01047,Dallas County ,AL,01,2020-10-14,1837,26
01047,Dallas County ,AL,01,2020-10-15,1841,27
01047,Dallas County ,AL,01,2020-10-16,1841,27
01047,Dallas County ,AL,01,2020-10-17,1845,27
01047,Dallas County ,AL,01,2020-10-18,1845,27
01047,Dallas County ,AL,01,2020-10-19,1852,27
01047,Dallas County ,AL,01,2020-10-20,1856,27
01047,Dallas County ,AL,01,2020-10-21,1860,27
01047,Dallas County ,AL,01,2020-10-22,1862,27
01047,Dallas County ,AL,01,2020-10-23,1863,27
01047,Dallas County ,AL,01,2020-10-24,1865,27
01047,Dallas County ,AL,01,2020-10-25,1866,27
01047,Dallas County ,AL,01,2020-10-26,1872,27
01047,Dallas County ,AL,01,2020-10-27,1881,27
01047,Dallas County ,AL,01,2020-10-28,1881,27
01047,Dallas County ,AL,01,2020-10-29,1892,27
01047,Dallas County ,AL,01,2020-10-30,1894,27
01047,Dallas County ,AL,01,2020-10-31,1906,27
01047,Dallas County ,AL,01,2020-11-01,1907,27
01047,Dallas County ,AL,01,2020-11-02,1909,27
01047,Dallas County ,AL,01,2020-11-03,1924,27
01047,Dallas County ,AL,01,2020-11-04,1944,27
01047,Dallas County ,AL,01,2020-11-05,1952,27
01047,Dallas County ,AL,01,2020-11-06,1970,27
01047,Dallas County ,AL,01,2020-11-07,1981,27
01047,Dallas County ,AL,01,2020-11-08,1986,27
01047,Dallas County ,AL,01,2020-11-09,1987,27
01047,Dallas County ,AL,01,2020-11-10,2008,28
01047,Dallas County ,AL,01,2020-11-11,2020,28
01047,Dallas County ,AL,01,2020-11-12,2025,28
01047,Dallas County ,AL,01,2020-11-13,2043,28
01047,Dallas County ,AL,01,2020-11-14,2055,28
01047,Dallas County ,AL,01,2020-11-15,2062,28
01047,Dallas County ,AL,01,2020-11-16,2066,28
01047,Dallas County ,AL,01,2020-11-17,2087,30
01047,Dallas County ,AL,01,2020-11-18,2107,30
01047,Dallas County ,AL,01,2020-11-19,2134,31
01047,Dallas County ,AL,01,2020-11-20,2168,31
01047,Dallas County ,AL,01,2020-11-21,2188,31
01047,Dallas County ,AL,01,2020-11-22,2196,31
01047,Dallas County ,AL,01,2020-11-23,2202,31
01047,Dallas County ,AL,01,2020-11-24,2223,31
01047,Dallas County ,AL,01,2020-11-25,2245,31
01047,Dallas County ,AL,01,2020-11-26,2252,32
01047,Dallas County ,AL,01,2020-11-27,2259,32
01047,Dallas County ,AL,01,2020-11-28,2262,32
01047,Dallas County ,AL,01,2020-11-29,2265,32
01047,Dallas County ,AL,01,2020-11-30,2268,32
01047,Dallas County ,AL,01,2020-12-01,2315,32
01047,Dallas County ,AL,01,2020-12-02,2329,32
01047,Dallas County ,AL,01,2020-12-03,2349,32
01047,Dallas County ,AL,01,2020-12-04,2368,32
01047,Dallas County ,AL,01,2020-12-05,2378,33
01047,Dallas County ,AL,01,2020-12-06,2384,33
01047,Dallas County ,AL,01,2020-12-07,2385,33
01047,Dallas County ,AL,01,2020-12-08,2424,34
01047,Dallas County ,AL,01,2020-12-09,2429,34
01047,Dallas County ,AL,01,2020-12-10,2467,34
01047,Dallas County ,AL,01,2020-12-11,2481,34
01047,Dallas County ,AL,01,2020-12-12,2481,34
01047,Dallas County ,AL,01,2020-12-13,2481,34
01047,Dallas County ,AL,01,2020-12-14,2492,34
01047,Dallas County ,AL,01,2020-12-15,2517,34
01047,Dallas County ,AL,01,2020-12-16,2535,34
01047,Dallas County ,AL,01,2020-12-17,2555,36
01047,Dallas County ,AL,01,2020-12-18,2577,36
01047,Dallas County ,AL,01,2020-12-19,2594,36
01047,Dallas County ,AL,01,2020-12-20,2601,36
01047,Dallas County ,AL,01,2020-12-21,2605,36
01047,Dallas County ,AL,01,2020-12-22,2629,36
01047,Dallas County ,AL,01,2020-12-23,2649,38
01047,Dallas County ,AL,01,2020-12-24,2669,39
01047,Dallas County ,AL,01,2020-12-25,2690,39
01047,Dallas County ,AL,01,2020-12-26,2685,39
01047,Dallas County ,AL,01,2020-12-27,2689,39
01047,Dallas County ,AL,01,2020-12-28,2689,39
01047,Dallas County ,AL,01,2020-12-29,2726,39
01047,Dallas County ,AL,01,2020-12-30,2744,39
01047,Dallas County ,AL,01,2020-12-31,2769,43
01047,Dallas County ,AL,01,2021-01-01,2821,43
01047,Dallas County ,AL,01,2021-01-02,2827,43
01047,Dallas County ,AL,01,2021-01-03,2837,43
01047,Dallas County ,AL,01,2021-01-04,2844,43
01047,Dallas County ,AL,01,2021-01-05,2867,44
01047,Dallas County ,AL,01,2021-01-06,2883,44
01047,Dallas County ,AL,01,2021-01-07,2898,45
01047,Dallas County ,AL,01,2021-01-08,2908,45
01047,Dallas County ,AL,01,2021-01-09,2916,44
01047,Dallas County ,AL,01,2021-01-10,2923,44
01047,Dallas County ,AL,01,2021-01-11,2929,45
01047,Dallas County ,AL,01,2021-01-12,2957,69
01047,Dallas County ,AL,01,2021-01-13,2957,69
01047,Dallas County ,AL,01,2021-01-14,2979,88
01047,Dallas County ,AL,01,2021-01-15,3002,96
01047,Dallas County ,AL,01,2021-01-16,3028,96
01047,Dallas County ,AL,01,2021-01-17,3031,96
01047,Dallas County ,AL,01,2021-01-18,3033,96
01047,Dallas County ,AL,01,2021-01-19,3051,96
01047,Dallas County ,AL,01,2021-01-20,3088,96
01047,Dallas County ,AL,01,2021-01-21,3101,96
01047,Dallas County ,AL,01,2021-01-22,3120,96
01047,Dallas County ,AL,01,2021-01-23,3129,96
01047,Dallas County ,AL,01,2021-01-24,3132,96
01047,Dallas County ,AL,01,2021-01-25,3136,96
01047,Dallas County ,AL,01,2021-01-26,3141,97
01047,Dallas County ,AL,01,2021-01-27,3164,105
01047,Dallas County ,AL,01,2021-01-28,3181,108
01047,Dallas County ,AL,01,2021-01-29,3195,111
01047,Dallas County ,AL,01,2021-01-30,3195,111
01047,Dallas County ,AL,01,2021-01-31,3224,111
01047,Dallas County ,AL,01,2021-02-01,3228,111
01047,Dallas County ,AL,01,2021-02-02,3242,114
01047,Dallas County ,AL,01,2021-02-03,3253,120
01047,Dallas County ,AL,01,2021-02-04,3258,120
01047,Dallas County ,AL,01,2021-02-05,3263,122
01047,Dallas County ,AL,01,2021-02-06,3268,122
01047,Dallas County ,AL,01,2021-02-07,3268,122
01047,Dallas County ,AL,01,2021-02-08,3268,122
01047,Dallas County ,AL,01,2021-02-09,3268,123
01047,Dallas County ,AL,01,2021-02-10,3270,125
01047,Dallas County ,AL,01,2021-02-11,3270,126
01047,Dallas County ,AL,01,2021-02-12,3274,130
01047,Dallas County ,AL,01,2021-02-13,3278,130
01047,Dallas County ,AL,01,2021-02-14,3282,130
01047,Dallas County ,AL,01,2021-02-15,3285,130
01047,Dallas County ,AL,01,2021-02-16,3299,130
01047,Dallas County ,AL,01,2021-02-17,3307,133
01047,Dallas County ,AL,01,2021-02-18,3328,134
01047,Dallas County ,AL,01,2021-02-19,3328,138
01047,Dallas County ,AL,01,2021-02-20,3328,138
01047,Dallas County ,AL,01,2021-02-21,3331,138
01047,Dallas County ,AL,01,2021-02-22,3332,138
01047,Dallas County ,AL,01,2021-02-23,3385,139
01047,Dallas County ,AL,01,2021-02-24,3396,140
01047,Dallas County ,AL,01,2021-02-25,3397,141
01047,Dallas County ,AL,01,2021-02-26,3397,141
01047,Dallas County ,AL,01,2021-02-27,3401,141
01047,Dallas County ,AL,01,2021-02-28,3403,141
01047,Dallas County ,AL,01,2021-03-01,3403,141
01047,Dallas County ,AL,01,2021-03-02,3412,141
01047,Dallas County ,AL,01,2021-03-03,3419,142
01047,Dallas County ,AL,01,2021-03-04,3422,142
01047,Dallas County ,AL,01,2021-03-05,3422,142
01047,Dallas County ,AL,01,2021-03-06,3428,142
01047,Dallas County ,AL,01,2021-03-07,3428,142
01047,Dallas County ,AL,01,2021-03-08,3428,142
01047,Dallas County ,AL,01,2021-03-09,3428,142
01047,Dallas County ,AL,01,2021-03-10,3438,143
01047,Dallas County ,AL,01,2021-03-11,3445,143
01047,Dallas County ,AL,01,2021-03-12,3445,143
01047,Dallas County ,AL,01,2021-03-13,3445,144
01047,Dallas County ,AL,01,2021-03-14,3445,144
01047,Dallas County ,AL,01,2021-03-15,3495,144
01047,Dallas County ,AL,01,2021-03-16,3496,144
01047,Dallas County ,AL,01,2021-03-17,3496,144
01047,Dallas County ,AL,01,2021-03-18,3496,146
01047,Dallas County ,AL,01,2021-03-19,3498,146
01047,Dallas County ,AL,01,2021-03-20,3502,146
01047,Dallas County ,AL,01,2021-03-21,3502,146
01047,Dallas County ,AL,01,2021-03-22,3504,146
01047,Dallas County ,AL,01,2021-03-23,3505,146
01047,Dallas County ,AL,01,2021-03-24,3509,147
01047,Dallas County ,AL,01,2021-03-25,3509,147
01047,Dallas County ,AL,01,2021-03-26,3510,148
01047,Dallas County ,AL,01,2021-03-27,3513,148
01047,Dallas County ,AL,01,2021-03-28,3513,148
01047,Dallas County ,AL,01,2021-03-29,3515,148
01047,Dallas County ,AL,01,2021-03-30,3515,148
01047,Dallas County ,AL,01,2021-03-31,3515,148
01047,Dallas County ,AL,01,2021-04-01,3516,148
01047,Dallas County ,AL,01,2021-04-02,3516,149
01047,Dallas County ,AL,01,2021-04-03,3518,150
01047,Dallas County ,AL,01,2021-04-04,3518,150
01047,Dallas County ,AL,01,2021-04-05,3520,150
01047,Dallas County ,AL,01,2021-04-06,3520,150
