"commuters_by_public_transportation_per_1000","households_percentage","pop_65_to_more_percentage","num_hospital_per_1000"
-0.25819618294598,-0.150113207170724,0.174221278427324,-0.230601693972412
-0.448853542875244,0.478889185628552,0.0569597533111874,-0.160532379263479
-0.595353150703508,1.1998647650019,1.03127084414191,1.22206837958681
-0.426427451822402,-1.57648090395893,-0.51618254850742,-0.345782815508835
0.409104507731495,1.52489875445432,0.930051297447359,-0.371737899529134
-0.595353150703508,0.794251387405058,0.590708773618027,0.847392967299266
-0.595353150703508,2.08352085526549,1.12491256705413,-0.0122143454270018
-0.595353150703508,-0.307603774678022,-1.35353269430507,-0.295400942822097
-0.00800776771988162,-0.725206509919356,-0.305823501579879,-0.300586767390973
1.12179856905438,-0.599499953919588,-0.818094933061086,-0.285089772210581
-0.595353150703508,-0.555380348210943,-0.304311978700747,-0.397810938973859
-0.595353150703508,1.00848162394364,0.733546738534218,2.22463954815074
0.368494986192747,1.56487222856156,2.244070543411,-0.394330127646141
-0.595353150703508,-0.178113291470442,-0.528549004301026,-0.00725247553342183
-0.595353150703508,-0.361571182725756,0.183241502033844,1.06099111051654
1.77507506697205,-0.238644550234552,-0.261232647442568,-0.376764463949734
0.305894195018803,1.0174037980066,0.578638745811974,0.211703317418049
-0.0866377862004678,0.504723964125788,1.93193478361628,-0.180122769576595
-0.0579092129569625,-0.354723568456242,-0.328573517301673,-0.361085007782212
0.110385637116538,0.390415911640613,-0.0815410693047215,-0.419422802204747
0.173885417551807,0.531711342574572,0.171284053968,-0.324048143673206
-0.595353150703508,0.460756256922268,0.187178140649436,-0.345312165025576
0.309612392581604,0.183674499020318,0.447601134284801,0.09619447353977
-0.595353150703508,0.0216932968260354,0.657924683935349,-0.36620210372514
0.165471585621649,1.41077849544855,1.70399546310463,-0.341230350578403
-0.479621861438657,0.602201230792731,0.117548623188195,-0.402011997787738
-0.341762417224601,0.169903088491673,-0.100885372511975,-0.33122192333392
-0.444368176179291,0.406148855643546,0.487583693481955,-0.372833713258802
-0.20703689352756,-0.480448527187606,-0.417563209425609,0.203221565152851
-0.307087765912179,-2.75432387186651,-1.04109097845552,-0.370348488763874
-0.595353150703508,0.194409858090298,-0.306477410006624,-0.220827466266406
-0.243611571213458,0.985880407076699,0.814898591918546,0.116536253627231
-0.595353150703508,0.284868171159207,-0.116337164334924,0.778261762930084
-0.595353150703508,-2.38781626332367,-1.00518523062053,-0.343749774599537
-0.595353150703508,0.113162769219428,0.352068073182837,-0.358396970624201
0.066556815909231,-1.1803819781604,-0.955980675533727,-0.0798116897791475
-0.224448711759374,0.355581653472801,0.168664852001409,-0.447955674559397
-0.561049733262947,1.71531122561217,1.23239540347985,-0.320522439510081
-0.367686291659072,0.080145737923864,0.643172271483625,-0.291394740298059
0.235867571012463,0.185801690082292,-0.627769351844815,-0.440186572589632
0.0865652095741107,0.619034849935637,0.128505403316709,-0.40624153406429
-0.312276337671174,-0.120037910254326,-0.672296554192641,-0.200609353255099
0.793873183205911,0.58075249674427,0.246835883819074,0.279714031133564
-0.367553836027379,0.903016081510363,0.358939153680066,-0.372316559532198
-0.110801377626232,-1.79180234792652,-1.36692806888192,-0.448998650142102
0.328469840576064,0.435259098875602,-0.555731166438722,-0.0853558628982463
0.213036423107205,-1.10470092479523,-1.48114121730912,-0.303304662275677
0.203634935997991,0.486475965870769,0.383642758048986,-0.399510926985826
0.246699454031171,-1.45856573340249,-0.864706333392757,-0.432440812494049
0.937222421833311,-0.372030656929434,-1.00130931700665,-0.442186315551526
-0.248852496453807,-0.0584485763035472,-0.420455230155696,-0.447619874364782
0.0134554532993422,0.034207724846888,-0.197534346125407,-0.401892736440371
-0.595353150703508,-0.772649733083472,-0.161868873202939,-0.397003070862971
-0.313773358781604,0.443040013789788,-0.400325069768812,-0.433226762457196
-0.536103973460324,-0.25275488520378,0.799336247603152,-0.29917735780269
-0.595353150703508,0.657047939361006,1.53561283182965,0.312684701190896
-0.595353150703508,-0.946966672351561,-0.705338240258487,-0.240840344572957
-0.595353150703508,0.41066987087496,0.729387449529966,-0.122310799720387
-0.595353150703508,-0.0996757765515683,-0.243305876569139,-0.385629480516484
-0.463313604085406,-0.701728433455732,-0.564510080629603,-0.425278537773287
-0.181393188174076,0.655337348297628,0.0734108887084191,-0.376412909790775
-0.550818862358573,-0.0122539243436956,-0.300027699638453,-0.0955495493124837
0.243924739651034,-0.428505930978848,-0.924211145264868,-0.419005944607017
-0.432375636134536,0.845316024109729,0.308421574894183,-0.355728142679407
0.240798587414447,-0.129576778433797,-1.37321019153836,-0.425228354074648
-0.217884843603069,-0.0302419281257842,-0.23503429026077,-0.406619366814983
1.1317256003065,0.154468059376161,-0.311987882961886,-0.423397753302506
-0.0234757090855622,-0.801877277961516,-1.01850101444949,-0.431126512366162
-0.595353150703508,-2.18507791503057,-0.971603445384615,-0.408252699615956
-0.595353150703508,-0.422355096871858,-0.454032879333101,-0.277057748745336
-0.595353150703508,-0.293115804592377,-0.284051304476605,-0.39578302674353
-0.181596841302705,-0.629984994478649,-0.787248024462596,-0.352484711515061
0.71310692079541,0.336824275826345,-0.592933073037974,-0.384284882479493
-0.189047782430521,-0.658874434744561,-0.544113737804318,-0.418086534022139
0.248098512599147,-0.50064394893025,-1.50684389076286,-0.43908543207517
-0.595353150703508,2.38928771681817,2.09976276038638,0.317070019509087
-0.257280343602668,-1.21766380830199,-0.554201211284256,0.530552311217534
-0.595353150703508,-1.04442704664715,-1.40210199676034,-0.36240388251377
-0.595353150703508,0.367609559694901,0.764539566670059,0.4380165374117
-0.595353150703508,0.60873438524812,0.27815255796629,-0.357371289868089
-0.376859557796747,-0.11414004633557,-0.722577402510495,-0.386642537720985
-0.0474580153716443,-2.26522164548755,-1.23403117072038,-0.433991465993852
-0.500950451590558,0.966825825566629,1.48304609708214,-0.364488840462608
0.0307836421314883,0.526245998858087,0.586744205926466,-0.362510820144415
-0.574132753305378,-1.66587499368765,-0.57739462203912,-0.199921978803451
0.28660213369344,-0.333311859111937,-1.40151240885756,-0.219903790707374
-0.595353150703508,-0.894592508238989,-0.670611575854849,-0.216194664222871
0.369909071718482,-1.72643244127269,-1.19644614364909,-0.241147430050762
-0.444409153205318,1.46473993220435,0.962137041763541,-0.254748928105506
-0.147256447520653,0.859775135281858,1.22979131644323,-0.286128742184202
0.321612846096693,-0.684137441885856,-1.00136746619214,-0.369564838787619
-0.595353150703508,-0.680623886884679,-0.250039634511557,-0.215014267774787
-0.534986446668627,0.2370547226579,0.570098622607288,-0.362245868149878
-0.595353150703508,0.405509186122223,1.32545918458751,-0.153633120436177
0.113948689487232,0.182255322715893,-0.0844379841035626,0.690520577833474
-0.541211313100026,-0.151864556116111,0.261642149678377,-0.239027073073019
-0.308421574824993,-0.324173215940674,0.244150484290694,-0.0194259763818765
-0.315340394130358,0.460884791317967,-0.193375096286844,-0.212730149476371
-0.228241737013416,0.391974407525719,0.934400333263585,-0.384102066796282
-0.393281239420066,0.746566147365654,0.858850206909688,-0.352215356781002
-0.193758160101242,-0.161908427768302,-0.761391410790292,-0.438366171944507
0.615651376540927,-0.0837449650917522,-1.23116296214269,-0.436868365736772
1.14450967482578,-0.0492512029570376,-1.32551540259829,-0.416768880403658
-0.229546766342965,-0.801711114227353,-0.700885456217927,-0.246765570379884
-0.256995432841324,0.803814951777936,-0.351201587939897,0.430623709849926
-0.160329280874343,-1.58262767908621,-1.14463013530298,-0.431150247454682
0.144107925455733,-0.589813718783957,-0.68488685181587,-0.408146860326359
-0.309169374748274,-1.55249438958145,-0.559132653905378,-0.250428783655188
-0.00646694552344518,-0.3414466474717,-0.539831796401304,-0.418998702699387
-0.334056100881589,-0.200512605934605,-0.430167748886079,-0.378870392309079
-0.271739794562236,-0.29404868255741,-1.17479781760138,-0.372813413102337
2.0016358476011,0.19718553617386,-0.662546549537691,-0.442015957218781
-0.595353150703508,0.908980038363188,0.672387408322915,-0.269790477380249
0.0182972035746708,-0.63650233290119,-0.878295475374593,-0.310188448540926
-0.595353150703508,0.31847727119746,0.635586355619384,0.0718543783495939
-0.176896511545602,-0.0997961752771763,0.0107192944892597,-0.418464343641076
-0.595353150703508,-1.54030071060039,-1.83234585333215,-0.373916280419213
-0.595353150703508,1.81313202394378,0.855775522816822,-0.272638188915537
-0.595353150703508,1.01821138712412,2.15365958083095,1.65009267298189
-0.595353150703508,1.11215933490124,-0.283802168739461,-0.327246737175051
0.267462050402633,0.76829172287752,0.0492951981374558,-0.31375574813869
-0.221900338775792,0.5111775065574,1.51062445987428,0.793756164972316
-0.0122159338445568,0.358297280070875,0.398048299845015,0.183503542414475
-0.100001071407768,0.447070268430165,0.23990998784096,-0.364540109920366
-0.595353150703508,-0.0926085774944416,-0.81935986288217,-0.406247659380668
-0.329744082788732,0.312582199371879,-0.740419272137346,-0.408214483196439
-0.0811801464767222,-0.168537522166119,-1.33321301362348,-0.428776493556582
1.06147729402884,0.172700454526108,-1.03321287725301,-0.389644159946663
1.20158460929111,0.347750041849474,-0.679071593607502,-0.445180041261925
0.0189530035490037,-0.992047207197329,-0.624444771144262,-0.425896526771953
-0.510905263349613,0.0142500479284902,-0.193745950306665,-0.42289402451428
1.06532659708194,0.593154274072016,-0.397210720416016,-0.366689383523077
-0.415843654963758,-1.21980389554827,-1.07585214767443,-0.41227823880241
0.941720983654847,0.409526080026613,-0.557616860116707,-0.382181222324866
0.259099215746387,0.075017274215498,-0.0441426495411598,0.256526027043402
1.21030728261439,0.451543356499347,-1.00831475742151,-0.426395726230058
-0.595353150703508,-0.52517032097129,-0.46163074755675,-0.419308908568016
0.0810447618678665,0.190437928877522,0.0314178776189416,-0.4253534996243
-0.595353150703508,-0.11148932141275,-0.0328323827627541,-0.0228280858491699
-0.228324287322004,0.896426454640103,1.46415546658642,-0.430028164385064
-0.536917524740608,1.3059100865779,1.857480321983,-0.392853382890175
-0.0296590784505395,0.0720070762908779,-0.0717697633526235,-0.424257839108887
-0.196109020033297,-0.087460526955674,-0.521212624742421,-0.435406408747411
0.036208787987669,-1.33857127622577,-1.53543048787762,-0.438479836840804
-0.287252969107383,0.415651854738702,-0.424415121569373,-0.431659099577781
-0.106558422269336,-0.943502352302735,-0.110598070342509,-0.353870770804752
2.49839598047347,-0.934529792298479,-1.42860957592059,-0.444311370587663
1.85932164330249,0.0742786523576731,-1.33423239276105,-0.436682432565768
2.04209254256436,-0.868003847122451,-1.12103134758205,-0.419736105266371
1.42490379973187,0.0218356625444665,-1.5355399299126,-0.430248032999884
1.73089513215814,-0.0511570125011152,-0.844685310558188,-0.292304399572333
-0.294069812943597,-0.310167490538046,-1.15900792552377,-0.446345984641334
1.12861463912333,-0.403476179500865,-1.14128797377482,-0.423769254051378
